f	pi	p0
0.02564	6337.0	5032.0
0.05128	2378.0	2554.0
0.07692	1337.0	1756.0
0.10256	807.0	1254.0
0.12821	617.0	935.0
0.15385	551.0	847.0
0.17949	465.0	718.0
0.20513	339.0	580.0
0.23077	272.0	485.0
0.25641	260.0	433.0
0.28205	249.0	416.0
0.30769	185.0	345.0
0.33333	161.0	301.0
0.35897	165.0	319.0
0.38462	130.0	290.0
0.41026	121.0	272.0
0.4359	145.0	248.0
0.46154	133.0	224.0
0.48718	128.0	225.0
0.51282	82.0	224.0
0.53846	87.0	186.0
0.5641	81.0	178.0
0.58974	78.0	200.0
0.61538	83.0	191.0
0.64103	69.0	182.0
0.66667	77.0	163.0
0.69231	80.0	144.0
0.71795	67.0	158.0
0.74359	64.0	175.0
0.76923	60.0	151.0
0.79487	45.0	144.0
0.82051	53.0	140.0
0.84615	45.0	142.0
0.87179	40.0	139.0
0.89744	64.0	121.0
0.92308	32.0	139.0
0.94872	62.0	118.0
0.97436	57.0	130.0
1.0	41.0	135.0
