f	pi	p0
0.02564	6352.0	5096.0
0.05128	2257.0	2497.0
0.07692	1390.0	1764.0
0.10256	867.0	1264.0
0.12821	607.0	1009.0
0.15385	497.0	799.0
0.17949	448.0	796.0
0.20513	369.0	561.0
0.23077	319.0	505.0
0.25641	276.0	454.0
0.28205	233.0	362.0
0.30769	181.0	348.0
0.33333	181.0	321.0
0.35897	163.0	293.0
0.38462	142.0	347.0
0.41026	131.0	290.0
0.4359	148.0	203.0
0.46154	140.0	219.0
0.48718	123.0	230.0
0.51282	87.0	221.0
0.53846	107.0	207.0
0.5641	61.0	170.0
0.58974	84.0	187.0
0.61538	93.0	166.0
0.64103	69.0	182.0
0.66667	92.0	182.0
0.69231	75.0	151.0
0.71795	58.0	139.0
0.74359	57.0	197.0
0.76923	64.0	125.0
0.79487	56.0	121.0
0.82051	46.0	134.0
0.84615	56.0	140.0
0.87179	47.0	146.0
0.89744	48.0	123.0
0.92308	49.0	110.0
0.94872	60.0	126.0
0.97436	54.0	141.0
1.0	52.0	179.0
