f	pi	p0
0.02564	6347.0	5107.0
0.05128	2300.0	2401.0
0.07692	1307.0	1701.0
0.10256	896.0	1269.0
0.12821	662.0	964.0
0.15385	526.0	789.0
0.17949	472.0	736.0
0.20513	346.0	597.0
0.23077	293.0	535.0
0.25641	287.0	415.0
0.28205	226.0	409.0
0.30769	186.0	342.0
0.33333	183.0	314.0
0.35897	157.0	281.0
0.38462	142.0	320.0
0.41026	116.0	230.0
0.4359	181.0	250.0
0.46154	132.0	211.0
0.48718	126.0	208.0
0.51282	78.0	248.0
0.53846	95.0	207.0
0.5641	75.0	185.0
0.58974	84.0	229.0
0.61538	79.0	188.0
0.64103	63.0	191.0
0.66667	91.0	146.0
0.69231	72.0	153.0
0.71795	71.0	166.0
0.74359	60.0	184.0
0.76923	67.0	137.0
0.79487	67.0	133.0
0.82051	52.0	158.0
0.84615	49.0	144.0
0.87179	53.0	160.0
0.89744	45.0	122.0
0.92308	50.0	142.0
0.94872	49.0	116.0
0.97436	50.0	141.0
1.0	52.0	154.0
