f	pi	p0
0.02564	6398.0	5187.0
0.05128	2296.0	2486.0
0.07692	1424.0	1714.0
0.10256	869.0	1298.0
0.12821	681.0	977.0
0.15385	474.0	804.0
0.17949	435.0	715.0
0.20513	338.0	564.0
0.23077	293.0	474.0
0.25641	267.0	432.0
0.28205	234.0	402.0
0.30769	188.0	341.0
0.33333	178.0	311.0
0.35897	143.0	282.0
0.38462	137.0	327.0
0.41026	125.0	279.0
0.4359	150.0	251.0
0.46154	153.0	214.0
0.48718	121.0	217.0
0.51282	84.0	268.0
0.53846	99.0	204.0
0.5641	76.0	201.0
0.58974	82.0	207.0
0.61538	79.0	184.0
0.64103	61.0	179.0
0.66667	76.0	155.0
0.69231	81.0	140.0
0.71795	72.0	165.0
0.74359	58.0	166.0
0.76923	68.0	132.0
0.79487	66.0	144.0
0.82051	49.0	160.0
0.84615	60.0	133.0
0.87179	43.0	162.0
0.89744	54.0	130.0
0.92308	35.0	131.0
0.94872	55.0	109.0
0.97436	63.0	132.0
1.0	53.0	174.0
