f	pi	p0
0.02564	6199.0	5072.0
0.05128	2276.0	2479.0
0.07692	1320.0	1710.0
0.10256	831.0	1260.0
0.12821	710.0	982.0
0.15385	514.0	828.0
0.17949	437.0	750.0
0.20513	364.0	512.0
0.23077	326.0	526.0
0.25641	281.0	450.0
0.28205	236.0	365.0
0.30769	167.0	347.0
0.33333	163.0	298.0
0.35897	184.0	316.0
0.38462	159.0	284.0
0.41026	116.0	251.0
0.4359	134.0	235.0
0.46154	162.0	219.0
0.48718	134.0	229.0
0.51282	102.0	253.0
0.53846	88.0	207.0
0.5641	76.0	213.0
0.58974	92.0	212.0
0.61538	75.0	196.0
0.64103	66.0	190.0
0.66667	65.0	199.0
0.69231	69.0	134.0
0.71795	54.0	167.0
0.74359	62.0	164.0
0.76923	61.0	129.0
0.79487	70.0	162.0
0.82051	54.0	144.0
0.84615	46.0	125.0
0.87179	47.0	164.0
0.89744	47.0	132.0
0.92308	45.0	150.0
0.94872	39.0	125.0
0.97436	63.0	112.0
1.0	48.0	140.0
