f	pi	p0
0.02564	6359.0	5155.0
0.05128	2227.0	2446.0
0.07692	1368.0	1731.0
0.10256	846.0	1250.0
0.12821	685.0	973.0
0.15385	538.0	808.0
0.17949	412.0	739.0
0.20513	334.0	533.0
0.23077	313.0	475.0
0.25641	257.0	436.0
0.28205	250.0	331.0
0.30769	186.0	352.0
0.33333	181.0	345.0
0.35897	185.0	291.0
0.38462	153.0	329.0
0.41026	97.0	253.0
0.4359	154.0	200.0
0.46154	161.0	221.0
0.48718	121.0	195.0
0.51282	100.0	240.0
0.53846	91.0	186.0
0.5641	78.0	197.0
0.58974	77.0	203.0
0.61538	72.0	186.0
0.64103	64.0	156.0
0.66667	95.0	163.0
0.69231	68.0	142.0
0.71795	67.0	136.0
0.74359	48.0	178.0
0.76923	48.0	122.0
0.79487	76.0	132.0
0.82051	46.0	165.0
0.84615	59.0	134.0
0.87179	46.0	145.0
0.89744	40.0	120.0
0.92308	49.0	129.0
0.94872	61.0	146.0
0.97436	65.0	124.0
1.0	57.0	147.0
