f	pi	p0
0.02564	6457.0	5192.0
0.05128	2229.0	2428.0
0.07692	1381.0	1734.0
0.10256	895.0	1229.0
0.12821	691.0	962.0
0.15385	554.0	829.0
0.17949	468.0	793.0
0.20513	352.0	571.0
0.23077	295.0	467.0
0.25641	285.0	441.0
0.28205	218.0	386.0
0.30769	178.0	331.0
0.33333	174.0	291.0
0.35897	161.0	278.0
0.38462	139.0	297.0
0.41026	99.0	269.0
0.4359	138.0	227.0
0.46154	145.0	214.0
0.48718	116.0	228.0
0.51282	86.0	199.0
0.53846	93.0	217.0
0.5641	70.0	165.0
0.58974	80.0	216.0
0.61538	80.0	171.0
0.64103	72.0	159.0
0.66667	89.0	161.0
0.69231	107.0	159.0
0.71795	79.0	162.0
0.74359	74.0	172.0
0.76923	45.0	151.0
0.79487	57.0	165.0
0.82051	62.0	152.0
0.84615	51.0	150.0
0.87179	51.0	138.0
0.89744	50.0	134.0
0.92308	51.0	120.0
0.94872	53.0	141.0
0.97436	52.0	142.0
1.0	51.0	184.0
