f	pi	p0
0.02564	6338.0	5060.0
0.05128	2234.0	2463.0
0.07692	1338.0	1653.0
0.10256	839.0	1218.0
0.12821	663.0	973.0
0.15385	542.0	801.0
0.17949	417.0	740.0
0.20513	366.0	565.0
0.23077	279.0	489.0
0.25641	302.0	414.0
0.28205	236.0	434.0
0.30769	198.0	394.0
0.33333	204.0	287.0
0.35897	175.0	295.0
0.38462	141.0	306.0
0.41026	123.0	292.0
0.4359	157.0	253.0
0.46154	158.0	262.0
0.48718	141.0	245.0
0.51282	96.0	246.0
0.53846	95.0	193.0
0.5641	82.0	182.0
0.58974	77.0	223.0
0.61538	75.0	188.0
0.64103	79.0	167.0
0.66667	60.0	173.0
0.69231	63.0	144.0
0.71795	61.0	158.0
0.74359	49.0	195.0
0.76923	58.0	115.0
0.79487	66.0	152.0
0.82051	61.0	148.0
0.84615	54.0	138.0
0.87179	47.0	134.0
0.89744	61.0	118.0
0.92308	51.0	104.0
0.94872	50.0	125.0
0.97436	58.0	133.0
1.0	49.0	142.0
