f	pi	p0
0.02564	6346.0	5011.0
0.05128	2340.0	2559.0
0.07692	1437.0	1700.0
0.10256	818.0	1290.0
0.12821	651.0	967.0
0.15385	539.0	797.0
0.17949	446.0	791.0
0.20513	345.0	572.0
0.23077	283.0	497.0
0.25641	303.0	419.0
0.28205	229.0	379.0
0.30769	203.0	380.0
0.33333	159.0	284.0
0.35897	178.0	292.0
0.38462	165.0	301.0
0.41026	115.0	289.0
0.4359	173.0	234.0
0.46154	157.0	257.0
0.48718	139.0	226.0
0.51282	85.0	235.0
0.53846	104.0	212.0
0.5641	64.0	203.0
0.58974	80.0	218.0
0.61538	77.0	209.0
0.64103	65.0	175.0
0.66667	87.0	164.0
0.69231	85.0	125.0
0.71795	70.0	122.0
0.74359	58.0	188.0
0.76923	51.0	120.0
0.79487	72.0	132.0
0.82051	54.0	129.0
0.84615	35.0	115.0
0.87179	68.0	132.0
0.89744	54.0	143.0
0.92308	54.0	100.0
0.94872	55.0	121.0
0.97436	55.0	139.0
1.0	58.0	158.0
