f	pi	p0
0.02564	6233.0	5062.0
0.05128	2313.0	2471.0
0.07692	1394.0	1691.0
0.10256	765.0	1359.0
0.12821	669.0	953.0
0.15385	508.0	831.0
0.17949	465.0	754.0
0.20513	348.0	560.0
0.23077	299.0	507.0
0.25641	291.0	408.0
0.28205	232.0	384.0
0.30769	187.0	348.0
0.33333	191.0	318.0
0.35897	181.0	280.0
0.38462	129.0	317.0
0.41026	111.0	282.0
0.4359	165.0	242.0
0.46154	144.0	256.0
0.48718	102.0	238.0
0.51282	64.0	204.0
0.53846	103.0	184.0
0.5641	89.0	185.0
0.58974	87.0	231.0
0.61538	80.0	204.0
0.64103	61.0	169.0
0.66667	66.0	174.0
0.69231	84.0	131.0
0.71795	51.0	131.0
0.74359	63.0	157.0
0.76923	50.0	161.0
0.79487	77.0	128.0
0.82051	48.0	150.0
0.84615	47.0	144.0
0.87179	37.0	134.0
0.89744	64.0	129.0
0.92308	61.0	109.0
0.94872	54.0	130.0
0.97436	59.0	130.0
1.0	54.0	165.0
