f	pi	p0
0.02564	6299.0	5083.0
0.05128	2378.0	2570.0
0.07692	1311.0	1649.0
0.10256	837.0	1267.0
0.12821	655.0	962.0
0.15385	528.0	773.0
0.17949	448.0	748.0
0.20513	320.0	551.0
0.23077	292.0	479.0
0.25641	262.0	427.0
0.28205	222.0	405.0
0.30769	187.0	318.0
0.33333	168.0	342.0
0.35897	163.0	320.0
0.38462	131.0	340.0
0.41026	126.0	257.0
0.4359	144.0	253.0
0.46154	152.0	236.0
0.48718	128.0	225.0
0.51282	97.0	235.0
0.53846	84.0	172.0
0.5641	84.0	166.0
0.58974	86.0	218.0
0.61538	67.0	166.0
0.64103	82.0	185.0
0.66667	79.0	160.0
0.69231	66.0	160.0
0.71795	75.0	172.0
0.74359	38.0	163.0
0.76923	51.0	116.0
0.79487	63.0	149.0
0.82051	51.0	151.0
0.84615	46.0	138.0
0.87179	47.0	167.0
0.89744	47.0	115.0
0.92308	40.0	139.0
0.94872	55.0	119.0
0.97436	60.0	133.0
1.0	47.0	120.0
