f	pi	p0
0.02564	6315.0	4851.0
0.05128	2361.0	2590.0
0.07692	1337.0	1672.0
0.10256	837.0	1315.0
0.12821	677.0	936.0
0.15385	520.0	810.0
0.17949	457.0	730.0
0.20513	330.0	585.0
0.23077	296.0	475.0
0.25641	276.0	406.0
0.28205	231.0	403.0
0.30769	218.0	306.0
0.33333	149.0	295.0
0.35897	166.0	259.0
0.38462	139.0	337.0
0.41026	135.0	268.0
0.4359	154.0	220.0
0.46154	142.0	228.0
0.48718	134.0	212.0
0.51282	93.0	233.0
0.53846	89.0	211.0
0.5641	61.0	189.0
0.58974	86.0	218.0
0.61538	92.0	170.0
0.64103	82.0	194.0
0.66667	63.0	153.0
0.69231	75.0	152.0
0.71795	72.0	114.0
0.74359	46.0	159.0
0.76923	47.0	135.0
0.79487	69.0	152.0
0.82051	54.0	151.0
0.84615	63.0	131.0
0.87179	36.0	152.0
0.89744	60.0	116.0
0.92308	52.0	119.0
0.94872	58.0	137.0
0.97436	59.0	136.0
1.0	54.0	163.0
