f	pi	p0
0.02564	6278.0	5118.0
0.05128	2244.0	2579.0
0.07692	1365.0	1676.0
0.10256	848.0	1277.0
0.12821	684.0	949.0
0.15385	529.0	820.0
0.17949	427.0	742.0
0.20513	341.0	562.0
0.23077	294.0	530.0
0.25641	286.0	425.0
0.28205	228.0	410.0
0.30769	172.0	340.0
0.33333	180.0	327.0
0.35897	174.0	304.0
0.38462	153.0	298.0
0.41026	117.0	296.0
0.4359	143.0	235.0
0.46154	165.0	255.0
0.48718	107.0	207.0
0.51282	87.0	228.0
0.53846	92.0	203.0
0.5641	84.0	184.0
0.58974	81.0	214.0
0.61538	68.0	179.0
0.64103	71.0	181.0
0.66667	75.0	151.0
0.69231	70.0	148.0
0.71795	87.0	130.0
0.74359	39.0	169.0
0.76923	66.0	160.0
0.79487	68.0	134.0
0.82051	56.0	142.0
0.84615	52.0	154.0
0.87179	46.0	144.0
0.89744	56.0	132.0
0.92308	45.0	122.0
0.94872	44.0	115.0
0.97436	48.0	127.0
1.0	63.0	131.0
