f	pi	p0
0.02564	6301.0	5112.0
0.05128	2357.0	2475.0
0.07692	1333.0	1629.0
0.10256	887.0	1290.0
0.12821	679.0	989.0
0.15385	529.0	749.0
0.17949	465.0	801.0
0.20513	343.0	539.0
0.23077	307.0	448.0
0.25641	309.0	419.0
0.28205	256.0	405.0
0.30769	155.0	337.0
0.33333	196.0	310.0
0.35897	184.0	299.0
0.38462	133.0	320.0
0.41026	92.0	260.0
0.4359	130.0	242.0
0.46154	138.0	227.0
0.48718	123.0	220.0
0.51282	83.0	237.0
0.53846	98.0	222.0
0.5641	74.0	178.0
0.58974	74.0	214.0
0.61538	105.0	210.0
0.64103	78.0	195.0
0.66667	76.0	159.0
0.69231	78.0	143.0
0.71795	74.0	129.0
0.74359	36.0	187.0
0.76923	59.0	128.0
0.79487	74.0	161.0
0.82051	68.0	147.0
0.84615	65.0	136.0
0.87179	32.0	142.0
0.89744	44.0	103.0
0.92308	43.0	112.0
0.94872	33.0	126.0
0.97436	50.0	117.0
1.0	61.0	131.0
