f	pi	p0
0.02564	6424.0	4882.0
0.05128	2288.0	2422.0
0.07692	1332.0	1692.0
0.10256	845.0	1308.0
0.12821	704.0	968.0
0.15385	478.0	801.0
0.17949	487.0	788.0
0.20513	362.0	607.0
0.23077	280.0	532.0
0.25641	272.0	431.0
0.28205	256.0	403.0
0.30769	199.0	352.0
0.33333	176.0	314.0
0.35897	177.0	300.0
0.38462	137.0	313.0
0.41026	125.0	288.0
0.4359	143.0	225.0
0.46154	147.0	237.0
0.48718	132.0	239.0
0.51282	78.0	226.0
0.53846	88.0	222.0
0.5641	65.0	200.0
0.58974	71.0	223.0
0.61538	75.0	191.0
0.64103	71.0	230.0
0.66667	75.0	162.0
0.69231	72.0	156.0
0.71795	75.0	133.0
0.74359	57.0	179.0
0.76923	70.0	142.0
0.79487	84.0	146.0
0.82051	52.0	162.0
0.84615	50.0	136.0
0.87179	44.0	145.0
0.89744	51.0	132.0
0.92308	57.0	124.0
0.94872	66.0	131.0
0.97436	63.0	123.0
1.0	60.0	153.0
