f	pi	p0
0.02564	6324.0	5206.0
0.05128	2271.0	2395.0
0.07692	1367.0	1722.0
0.10256	875.0	1278.0
0.12821	645.0	974.0
0.15385	517.0	783.0
0.17949	420.0	777.0
0.20513	353.0	551.0
0.23077	268.0	481.0
0.25641	268.0	440.0
0.28205	225.0	408.0
0.30769	175.0	323.0
0.33333	152.0	308.0
0.35897	178.0	312.0
0.38462	140.0	293.0
0.41026	102.0	280.0
0.4359	151.0	242.0
0.46154	136.0	225.0
0.48718	109.0	233.0
0.51282	97.0	226.0
0.53846	84.0	181.0
0.5641	79.0	182.0
0.58974	97.0	191.0
0.61538	76.0	180.0
0.64103	61.0	195.0
0.66667	76.0	168.0
0.69231	80.0	149.0
0.71795	57.0	149.0
0.74359	50.0	141.0
0.76923	68.0	126.0
0.79487	53.0	145.0
0.82051	54.0	154.0
0.84615	59.0	161.0
0.87179	44.0	178.0
0.89744	44.0	116.0
0.92308	41.0	145.0
0.94872	61.0	101.0
0.97436	54.0	117.0
1.0	62.0	157.0
