f	pi	p0
0.02564	6321.0	5031.0
0.05128	2320.0	2470.0
0.07692	1388.0	1704.0
0.10256	854.0	1286.0
0.12821	716.0	946.0
0.15385	500.0	790.0
0.17949	450.0	761.0
0.20513	368.0	541.0
0.23077	294.0	530.0
0.25641	257.0	373.0
0.28205	224.0	376.0
0.30769	196.0	364.0
0.33333	206.0	305.0
0.35897	174.0	289.0
0.38462	115.0	330.0
0.41026	107.0	282.0
0.4359	157.0	254.0
0.46154	134.0	226.0
0.48718	122.0	239.0
0.51282	77.0	242.0
0.53846	103.0	204.0
0.5641	91.0	200.0
0.58974	88.0	178.0
0.61538	72.0	190.0
0.64103	77.0	163.0
0.66667	79.0	144.0
0.69231	94.0	146.0
0.71795	77.0	157.0
0.74359	60.0	153.0
0.76923	47.0	138.0
0.79487	85.0	149.0
0.82051	54.0	164.0
0.84615	60.0	128.0
0.87179	52.0	125.0
0.89744	83.0	156.0
0.92308	46.0	126.0
0.94872	50.0	133.0
0.97436	57.0	131.0
1.0	58.0	147.0
