f	pi	p0
0.02564	6413.0	5124.0
0.05128	2306.0	2554.0
0.07692	1341.0	1764.0
0.10256	883.0	1285.0
0.12821	642.0	982.0
0.15385	495.0	845.0
0.17949	452.0	713.0
0.20513	349.0	591.0
0.23077	251.0	454.0
0.25641	272.0	412.0
0.28205	247.0	387.0
0.30769	207.0	337.0
0.33333	182.0	313.0
0.35897	144.0	301.0
0.38462	156.0	316.0
0.41026	102.0	243.0
0.4359	125.0	236.0
0.46154	192.0	236.0
0.48718	134.0	216.0
0.51282	87.0	258.0
0.53846	98.0	201.0
0.5641	82.0	202.0
0.58974	69.0	216.0
0.61538	80.0	187.0
0.64103	51.0	188.0
0.66667	63.0	156.0
0.69231	64.0	143.0
0.71795	62.0	147.0
0.74359	50.0	184.0
0.76923	53.0	131.0
0.79487	64.0	152.0
0.82051	61.0	128.0
0.84615	51.0	143.0
0.87179	43.0	136.0
0.89744	48.0	139.0
0.92308	50.0	135.0
0.94872	63.0	134.0
0.97436	43.0	144.0
1.0	65.0	146.0
