f	pi	p0
0.02564	6384.0	5224.0
0.05128	2313.0	2569.0
0.07692	1331.0	1684.0
0.10256	846.0	1276.0
0.12821	665.0	1007.0
0.15385	484.0	833.0
0.17949	458.0	777.0
0.20513	383.0	563.0
0.23077	284.0	485.0
0.25641	290.0	423.0
0.28205	249.0	413.0
0.30769	189.0	384.0
0.33333	172.0	317.0
0.35897	199.0	312.0
0.38462	121.0	293.0
0.41026	116.0	270.0
0.4359	146.0	246.0
0.46154	129.0	211.0
0.48718	124.0	207.0
0.51282	109.0	236.0
0.53846	99.0	209.0
0.5641	85.0	182.0
0.58974	86.0	203.0
0.61538	77.0	189.0
0.64103	65.0	184.0
0.66667	73.0	149.0
0.69231	72.0	145.0
0.71795	60.0	139.0
0.74359	60.0	168.0
0.76923	62.0	171.0
0.79487	57.0	154.0
0.82051	73.0	153.0
0.84615	59.0	134.0
0.87179	45.0	129.0
0.89744	58.0	138.0
0.92308	45.0	105.0
0.94872	60.0	119.0
0.97436	53.0	115.0
1.0	59.0	138.0
