f	pi	p0
0.02564	6348.0	5060.0
0.05128	2309.0	2576.0
0.07692	1480.0	1607.0
0.10256	802.0	1288.0
0.12821	695.0	879.0
0.15385	504.0	772.0
0.17949	437.0	747.0
0.20513	345.0	564.0
0.23077	300.0	531.0
0.25641	285.0	440.0
0.28205	242.0	419.0
0.30769	192.0	351.0
0.33333	175.0	334.0
0.35897	163.0	349.0
0.38462	112.0	293.0
0.41026	120.0	291.0
0.4359	172.0	236.0
0.46154	168.0	244.0
0.48718	126.0	219.0
0.51282	90.0	240.0
0.53846	80.0	206.0
0.5641	61.0	201.0
0.58974	65.0	205.0
0.61538	89.0	184.0
0.64103	64.0	196.0
0.66667	76.0	166.0
0.69231	91.0	151.0
0.71795	67.0	127.0
0.74359	51.0	156.0
0.76923	53.0	154.0
0.79487	65.0	116.0
0.82051	53.0	136.0
0.84615	41.0	140.0
0.87179	40.0	139.0
0.89744	42.0	128.0
0.92308	58.0	129.0
0.94872	44.0	152.0
0.97436	55.0	133.0
1.0	50.0	162.0
