f	pi	p0
0.02564	6447.0	5127.0
0.05128	2227.0	2492.0
0.07692	1376.0	1713.0
0.10256	871.0	1229.0
0.12821	633.0	1010.0
0.15385	530.0	776.0
0.17949	467.0	724.0
0.20513	351.0	588.0
0.23077	302.0	535.0
0.25641	300.0	448.0
0.28205	208.0	421.0
0.30769	193.0	341.0
0.33333	181.0	329.0
0.35897	168.0	293.0
0.38462	120.0	309.0
0.41026	94.0	300.0
0.4359	118.0	240.0
0.46154	140.0	214.0
0.48718	126.0	208.0
0.51282	94.0	222.0
0.53846	94.0	210.0
0.5641	81.0	195.0
0.58974	91.0	222.0
0.61538	76.0	193.0
0.64103	77.0	184.0
0.66667	65.0	157.0
0.69231	79.0	123.0
0.71795	60.0	163.0
0.74359	50.0	169.0
0.76923	60.0	174.0
0.79487	54.0	130.0
0.82051	67.0	160.0
0.84615	54.0	129.0
0.87179	56.0	149.0
0.89744	58.0	129.0
0.92308	35.0	125.0
0.94872	63.0	123.0
0.97436	61.0	129.0
1.0	58.0	144.0
