f	pi	p0
0.02564	6433.0	5303.0
0.05128	2302.0	2474.0
0.07692	1330.0	1716.0
0.10256	823.0	1292.0
0.12821	648.0	985.0
0.15385	525.0	851.0
0.17949	422.0	771.0
0.20513	366.0	579.0
0.23077	292.0	512.0
0.25641	301.0	403.0
0.28205	245.0	412.0
0.30769	173.0	338.0
0.33333	183.0	304.0
0.35897	159.0	269.0
0.38462	139.0	330.0
0.41026	118.0	266.0
0.4359	150.0	245.0
0.46154	157.0	243.0
0.48718	109.0	197.0
0.51282	82.0	240.0
0.53846	89.0	222.0
0.5641	68.0	198.0
0.58974	86.0	220.0
0.61538	73.0	171.0
0.64103	67.0	179.0
0.66667	86.0	158.0
0.69231	79.0	158.0
0.71795	57.0	158.0
0.74359	59.0	172.0
0.76923	60.0	149.0
0.79487	64.0	160.0
0.82051	61.0	161.0
0.84615	56.0	137.0
0.87179	60.0	136.0
0.89744	46.0	119.0
0.92308	44.0	113.0
0.94872	60.0	119.0
0.97436	58.0	141.0
1.0	55.0	150.0
