f	pi	p0
0.02564	6313.0	5207.0
0.05128	2215.0	2467.0
0.07692	1364.0	1623.0
0.10256	880.0	1342.0
0.12821	671.0	957.0
0.15385	519.0	822.0
0.17949	427.0	764.0
0.20513	345.0	587.0
0.23077	268.0	487.0
0.25641	280.0	432.0
0.28205	233.0	393.0
0.30769	149.0	302.0
0.33333	183.0	296.0
0.35897	193.0	292.0
0.38462	160.0	286.0
0.41026	102.0	287.0
0.4359	148.0	238.0
0.46154	135.0	244.0
0.48718	156.0	258.0
0.51282	86.0	226.0
0.53846	87.0	211.0
0.5641	69.0	185.0
0.58974	102.0	216.0
0.61538	92.0	216.0
0.64103	75.0	166.0
0.66667	75.0	163.0
0.69231	78.0	168.0
0.71795	62.0	168.0
0.74359	58.0	178.0
0.76923	58.0	146.0
0.79487	70.0	139.0
0.82051	66.0	178.0
0.84615	49.0	150.0
0.87179	48.0	132.0
0.89744	45.0	120.0
0.92308	43.0	127.0
0.94872	60.0	107.0
0.97436	64.0	118.0
1.0	50.0	126.0
