f	pi	p0
0.02564	6274.0	5121.0
0.05128	2369.0	2507.0
0.07692	1394.0	1655.0
0.10256	858.0	1233.0
0.12821	619.0	966.0
0.15385	467.0	779.0
0.17949	459.0	704.0
0.20513	338.0	585.0
0.23077	306.0	481.0
0.25641	276.0	431.0
0.28205	240.0	430.0
0.30769	204.0	338.0
0.33333	184.0	281.0
0.35897	165.0	329.0
0.38462	151.0	326.0
0.41026	100.0	280.0
0.4359	137.0	211.0
0.46154	135.0	240.0
0.48718	117.0	204.0
0.51282	92.0	253.0
0.53846	102.0	202.0
0.5641	84.0	198.0
0.58974	87.0	222.0
0.61538	87.0	185.0
0.64103	84.0	189.0
0.66667	63.0	171.0
0.69231	79.0	152.0
0.71795	46.0	150.0
0.74359	60.0	165.0
0.76923	47.0	128.0
0.79487	67.0	168.0
0.82051	72.0	164.0
0.84615	56.0	132.0
0.87179	39.0	140.0
0.89744	56.0	117.0
0.92308	36.0	114.0
0.94872	70.0	147.0
0.97436	67.0	113.0
1.0	57.0	143.0
