f	pi	p0
0.02564	6395.0	5115.0
0.05128	2224.0	2505.0
0.07692	1358.0	1696.0
0.10256	800.0	1238.0
0.12821	746.0	967.0
0.15385	537.0	775.0
0.17949	411.0	745.0
0.20513	378.0	540.0
0.23077	296.0	522.0
0.25641	310.0	399.0
0.28205	218.0	388.0
0.30769	171.0	358.0
0.33333	166.0	324.0
0.35897	166.0	281.0
0.38462	131.0	337.0
0.41026	115.0	287.0
0.4359	146.0	248.0
0.46154	139.0	230.0
0.48718	133.0	229.0
0.51282	88.0	249.0
0.53846	90.0	192.0
0.5641	91.0	174.0
0.58974	67.0	198.0
0.61538	84.0	165.0
0.64103	71.0	193.0
0.66667	75.0	149.0
0.69231	75.0	168.0
0.71795	72.0	158.0
0.74359	48.0	150.0
0.76923	66.0	140.0
0.79487	80.0	145.0
0.82051	62.0	149.0
0.84615	60.0	137.0
0.87179	44.0	138.0
0.89744	55.0	134.0
0.92308	48.0	127.0
0.94872	58.0	139.0
0.97436	59.0	128.0
1.0	53.0	140.0
