f	pi	p0
0.02564	4201.0	4808.0
0.05128	1558.0	2519.0
0.07692	885.0	1628.0
0.10256	630.0	1237.0
0.12821	467.0	892.0
0.15385	322.0	709.0
0.17949	266.0	628.0
0.20513	192.0	596.0
0.23077	153.0	444.0
0.25641	174.0	435.0
0.28205	132.0	440.0
0.30769	128.0	450.0
0.33333	116.0	334.0
0.35897	99.0	327.0
0.38462	92.0	293.0
0.41026	99.0	250.0
0.4359	78.0	214.0
0.46154	71.0	194.0
0.48718	63.0	206.0
0.51282	48.0	231.0
0.53846	55.0	201.0
0.5641	61.0	154.0
0.58974	41.0	139.0
0.61538	50.0	144.0
0.64103	56.0	132.0
0.66667	51.0	135.0
0.69231	50.0	172.0
0.71795	40.0	108.0
0.74359	31.0	127.0
0.76923	44.0	123.0
0.79487	27.0	102.0
0.82051	33.0	108.0
0.84615	47.0	125.0
0.87179	49.0	96.0
0.89744	31.0	107.0
0.92308	27.0	98.0
0.94872	27.0	117.0
0.97436	32.0	108.0
1.0	24.0	79.0
