f	pi	p0
0.02564	4114.0	4927.0
0.05128	1552.0	2499.0
0.07692	897.0	1634.0
0.10256	610.0	1150.0
0.12821	457.0	866.0
0.15385	314.0	704.0
0.17949	274.0	625.0
0.20513	203.0	567.0
0.23077	175.0	475.0
0.25641	149.0	435.0
0.28205	129.0	397.0
0.30769	122.0	345.0
0.33333	97.0	240.0
0.35897	87.0	274.0
0.38462	108.0	259.0
0.41026	83.0	256.0
0.4359	89.0	270.0
0.46154	64.0	185.0
0.48718	61.0	221.0
0.51282	49.0	219.0
0.53846	63.0	183.0
0.5641	41.0	166.0
0.58974	28.0	131.0
0.61538	37.0	161.0
0.64103	59.0	136.0
0.66667	53.0	148.0
0.69231	50.0	121.0
0.71795	37.0	105.0
0.74359	33.0	104.0
0.76923	53.0	132.0
0.79487	17.0	124.0
0.82051	28.0	113.0
0.84615	47.0	136.0
0.87179	36.0	105.0
0.89744	30.0	129.0
0.92308	20.0	131.0
0.94872	28.0	101.0
0.97436	46.0	120.0
1.0	29.0	136.0
