f	pi	p0
0.02564	4274.0	4864.0
0.05128	1543.0	2611.0
0.07692	832.0	1612.0
0.10256	576.0	1197.0
0.12821	408.0	900.0
0.15385	348.0	759.0
0.17949	297.0	652.0
0.20513	184.0	524.0
0.23077	162.0	488.0
0.25641	146.0	432.0
0.28205	143.0	472.0
0.30769	113.0	382.0
0.33333	109.0	339.0
0.35897	101.0	306.0
0.38462	91.0	231.0
0.41026	77.0	235.0
0.4359	87.0	233.0
0.46154	71.0	229.0
0.48718	63.0	209.0
0.51282	47.0	209.0
0.53846	55.0	214.0
0.5641	59.0	179.0
0.58974	51.0	137.0
0.61538	40.0	156.0
0.64103	32.0	145.0
0.66667	47.0	139.0
0.69231	46.0	138.0
0.71795	31.0	127.0
0.74359	41.0	133.0
0.76923	35.0	130.0
0.79487	25.0	129.0
0.82051	30.0	130.0
0.84615	50.0	143.0
0.87179	47.0	157.0
0.89744	21.0	98.0
0.92308	23.0	129.0
0.94872	22.0	93.0
0.97436	35.0	106.0
1.0	27.0	112.0
