f	pi	p0
0.02564	4115.0	5049.0
0.05128	1471.0	2441.0
0.07692	841.0	1600.0
0.10256	619.0	1202.0
0.12821	430.0	927.0
0.15385	332.0	710.0
0.17949	321.0	646.0
0.20513	210.0	565.0
0.23077	142.0	513.0
0.25641	168.0	450.0
0.28205	138.0	360.0
0.30769	112.0	352.0
0.33333	117.0	281.0
0.35897	85.0	274.0
0.38462	106.0	258.0
0.41026	85.0	275.0
0.4359	80.0	215.0
0.46154	61.0	210.0
0.48718	72.0	234.0
0.51282	50.0	241.0
0.53846	60.0	215.0
0.5641	48.0	147.0
0.58974	40.0	150.0
0.61538	59.0	189.0
0.64103	38.0	137.0
0.66667	37.0	168.0
0.69231	49.0	129.0
0.71795	33.0	114.0
0.74359	32.0	99.0
0.76923	30.0	130.0
0.79487	26.0	125.0
0.82051	36.0	121.0
0.84615	38.0	131.0
0.87179	35.0	108.0
0.89744	24.0	119.0
0.92308	34.0	137.0
0.94872	35.0	102.0
0.97436	37.0	101.0
1.0	33.0	119.0
