f	pi	p0
0.02564	4257.0	4880.0
0.05128	1476.0	2529.0
0.07692	861.0	1623.0
0.10256	611.0	1108.0
0.12821	462.0	928.0
0.15385	297.0	704.0
0.17949	294.0	686.0
0.20513	177.0	563.0
0.23077	140.0	418.0
0.25641	149.0	429.0
0.28205	137.0	381.0
0.30769	125.0	383.0
0.33333	101.0	307.0
0.35897	89.0	287.0
0.38462	108.0	269.0
0.41026	80.0	258.0
0.4359	89.0	223.0
0.46154	52.0	175.0
0.48718	63.0	220.0
0.51282	68.0	232.0
0.53846	48.0	214.0
0.5641	53.0	156.0
0.58974	39.0	133.0
0.61538	34.0	162.0
0.64103	49.0	122.0
0.66667	51.0	163.0
0.69231	39.0	149.0
0.71795	32.0	142.0
0.74359	37.0	127.0
0.76923	49.0	133.0
0.79487	24.0	134.0
0.82051	29.0	131.0
0.84615	42.0	135.0
0.87179	25.0	104.0
0.89744	29.0	105.0
0.92308	18.0	118.0
0.94872	27.0	98.0
0.97436	44.0	120.0
1.0	23.0	107.0
