f	pi	p0
0.02564	4343.0	4980.0
0.05128	1504.0	2534.0
0.07692	876.0	1552.0
0.10256	604.0	1252.0
0.12821	428.0	899.0
0.15385	320.0	733.0
0.17949	277.0	646.0
0.20513	170.0	517.0
0.23077	153.0	443.0
0.25641	154.0	466.0
0.28205	117.0	409.0
0.30769	125.0	383.0
0.33333	96.0	302.0
0.35897	96.0	353.0
0.38462	91.0	293.0
0.41026	85.0	263.0
0.4359	78.0	249.0
0.46154	72.0	177.0
0.48718	65.0	203.0
0.51282	55.0	232.0
0.53846	54.0	199.0
0.5641	38.0	162.0
0.58974	33.0	152.0
0.61538	50.0	141.0
0.64103	41.0	120.0
0.66667	58.0	164.0
0.69231	42.0	156.0
0.71795	44.0	114.0
0.74359	43.0	144.0
0.76923	35.0	101.0
0.79487	21.0	121.0
0.82051	37.0	119.0
0.84615	44.0	137.0
0.87179	37.0	103.0
0.89744	19.0	99.0
0.92308	33.0	100.0
0.94872	28.0	122.0
0.97436	47.0	107.0
1.0	33.0	96.0
