f	pi	p0
0.02564	4181.0	5028.0
0.05128	1476.0	2497.0
0.07692	825.0	1531.0
0.10256	662.0	1165.0
0.12821	429.0	952.0
0.15385	289.0	724.0
0.17949	292.0	625.0
0.20513	196.0	586.0
0.23077	155.0	503.0
0.25641	165.0	466.0
0.28205	170.0	409.0
0.30769	123.0	369.0
0.33333	120.0	284.0
0.35897	102.0	296.0
0.38462	93.0	256.0
0.41026	58.0	248.0
0.4359	67.0	211.0
0.46154	53.0	180.0
0.48718	57.0	215.0
0.51282	60.0	216.0
0.53846	54.0	199.0
0.5641	57.0	134.0
0.58974	33.0	119.0
0.61538	37.0	158.0
0.64103	49.0	145.0
0.66667	40.0	151.0
0.69231	40.0	119.0
0.71795	36.0	107.0
0.74359	35.0	136.0
0.76923	32.0	140.0
0.79487	30.0	127.0
0.82051	33.0	136.0
0.84615	43.0	126.0
0.87179	29.0	87.0
0.89744	23.0	116.0
0.92308	24.0	102.0
0.94872	20.0	86.0
0.97436	39.0	118.0
1.0	24.0	95.0
