f	pi	p0
0.02564	4244.0	4921.0
0.05128	1534.0	2534.0
0.07692	815.0	1594.0
0.10256	581.0	1149.0
0.12821	428.0	857.0
0.15385	291.0	748.0
0.17949	315.0	656.0
0.20513	185.0	565.0
0.23077	167.0	467.0
0.25641	148.0	470.0
0.28205	135.0	381.0
0.30769	119.0	362.0
0.33333	87.0	293.0
0.35897	97.0	317.0
0.38462	105.0	297.0
0.41026	75.0	240.0
0.4359	90.0	239.0
0.46154	70.0	192.0
0.48718	61.0	223.0
0.51282	56.0	233.0
0.53846	52.0	189.0
0.5641	52.0	156.0
0.58974	36.0	115.0
0.61538	59.0	145.0
0.64103	45.0	150.0
0.66667	46.0	155.0
0.69231	51.0	147.0
0.71795	27.0	112.0
0.74359	29.0	145.0
0.76923	38.0	148.0
0.79487	22.0	107.0
0.82051	32.0	124.0
0.84615	40.0	118.0
0.87179	45.0	126.0
0.89744	30.0	70.0
0.92308	28.0	112.0
0.94872	29.0	97.0
0.97436	32.0	101.0
1.0	27.0	119.0
