f	pi	p0
0.02564	4270.0	5009.0
0.05128	1516.0	2597.0
0.07692	883.0	1630.0
0.10256	633.0	1169.0
0.12821	415.0	894.0
0.15385	316.0	703.0
0.17949	253.0	682.0
0.20513	203.0	535.0
0.23077	142.0	466.0
0.25641	175.0	556.0
0.28205	132.0	368.0
0.30769	116.0	422.0
0.33333	115.0	335.0
0.35897	123.0	315.0
0.38462	77.0	293.0
0.41026	85.0	242.0
0.4359	60.0	251.0
0.46154	58.0	201.0
0.48718	68.0	213.0
0.51282	45.0	194.0
0.53846	41.0	194.0
0.5641	54.0	133.0
0.58974	52.0	123.0
0.61538	51.0	162.0
0.64103	35.0	123.0
0.66667	39.0	133.0
0.69231	29.0	127.0
0.71795	36.0	133.0
0.74359	45.0	121.0
0.76923	42.0	148.0
0.79487	23.0	135.0
0.82051	34.0	136.0
0.84615	50.0	147.0
0.87179	46.0	99.0
0.89744	15.0	107.0
0.92308	20.0	105.0
0.94872	42.0	119.0
0.97436	37.0	102.0
1.0	31.0	117.0
