f	pi	p0
0.02564	4152.0	4879.0
0.05128	1584.0	2556.0
0.07692	819.0	1623.0
0.10256	583.0	1136.0
0.12821	424.0	943.0
0.15385	299.0	710.0
0.17949	284.0	643.0
0.20513	188.0	539.0
0.23077	148.0	574.0
0.25641	171.0	448.0
0.28205	137.0	361.0
0.30769	130.0	402.0
0.33333	115.0	369.0
0.35897	94.0	305.0
0.38462	100.0	233.0
0.41026	87.0	265.0
0.4359	59.0	222.0
0.46154	75.0	194.0
0.48718	60.0	209.0
0.51282	46.0	228.0
0.53846	53.0	172.0
0.5641	41.0	149.0
0.58974	36.0	125.0
0.61538	59.0	164.0
0.64103	44.0	131.0
0.66667	62.0	151.0
0.69231	34.0	159.0
0.71795	25.0	107.0
0.74359	44.0	117.0
0.76923	33.0	161.0
0.79487	23.0	113.0
0.82051	24.0	115.0
0.84615	30.0	108.0
0.87179	21.0	124.0
0.89744	28.0	107.0
0.92308	30.0	92.0
0.94872	30.0	88.0
0.97436	34.0	120.0
1.0	22.0	107.0
