f	pi	p0
0.02564	4091.0	4857.0
0.05128	1455.0	2468.0
0.07692	841.0	1624.0
0.10256	568.0	1171.0
0.12821	466.0	865.0
0.15385	341.0	750.0
0.17949	262.0	632.0
0.20513	185.0	583.0
0.23077	158.0	484.0
0.25641	137.0	436.0
0.28205	133.0	405.0
0.30769	116.0	402.0
0.33333	107.0	296.0
0.35897	114.0	352.0
0.38462	89.0	252.0
0.41026	71.0	247.0
0.4359	67.0	237.0
0.46154	58.0	191.0
0.48718	50.0	220.0
0.51282	55.0	246.0
0.53846	64.0	194.0
0.5641	48.0	143.0
0.58974	47.0	117.0
0.61538	35.0	143.0
0.64103	40.0	122.0
0.66667	51.0	137.0
0.69231	38.0	128.0
0.71795	34.0	132.0
0.74359	35.0	133.0
0.76923	48.0	141.0
0.79487	21.0	137.0
0.82051	41.0	128.0
0.84615	59.0	133.0
0.87179	41.0	132.0
0.89744	22.0	104.0
0.92308	22.0	120.0
0.94872	24.0	95.0
0.97436	28.0	97.0
1.0	24.0	87.0
