f	pi	p0
0.02564	4115.0	4934.0
0.05128	1474.0	2577.0
0.07692	958.0	1588.0
0.10256	590.0	1137.0
0.12821	444.0	974.0
0.15385	313.0	738.0
0.17949	284.0	636.0
0.20513	167.0	569.0
0.23077	161.0	473.0
0.25641	180.0	402.0
0.28205	99.0	392.0
0.30769	95.0	384.0
0.33333	94.0	329.0
0.35897	79.0	301.0
0.38462	95.0	252.0
0.41026	83.0	205.0
0.4359	87.0	229.0
0.46154	67.0	196.0
0.48718	59.0	211.0
0.51282	53.0	224.0
0.53846	66.0	194.0
0.5641	55.0	148.0
0.58974	40.0	120.0
0.61538	53.0	160.0
0.64103	56.0	136.0
0.66667	58.0	152.0
0.69231	44.0	149.0
0.71795	28.0	94.0
0.74359	30.0	129.0
0.76923	39.0	128.0
0.79487	20.0	111.0
0.82051	28.0	127.0
0.84615	39.0	137.0
0.87179	40.0	116.0
0.89744	25.0	101.0
0.92308	22.0	103.0
0.94872	25.0	97.0
0.97436	37.0	109.0
1.0	33.0	107.0
