f	pi	p0
0.02564	4205.0	5001.0
0.05128	1571.0	2580.0
0.07692	845.0	1542.0
0.10256	614.0	1130.0
0.12821	432.0	914.0
0.15385	315.0	723.0
0.17949	279.0	652.0
0.20513	176.0	559.0
0.23077	147.0	485.0
0.25641	178.0	409.0
0.28205	134.0	396.0
0.30769	112.0	392.0
0.33333	106.0	317.0
0.35897	96.0	286.0
0.38462	77.0	318.0
0.41026	76.0	234.0
0.4359	98.0	249.0
0.46154	78.0	211.0
0.48718	67.0	191.0
0.51282	73.0	202.0
0.53846	56.0	179.0
0.5641	52.0	157.0
0.58974	46.0	134.0
0.61538	51.0	155.0
0.64103	49.0	126.0
0.66667	33.0	137.0
0.69231	37.0	137.0
0.71795	37.0	127.0
0.74359	43.0	145.0
0.76923	35.0	158.0
0.79487	32.0	111.0
0.82051	38.0	114.0
0.84615	55.0	125.0
0.87179	31.0	110.0
0.89744	29.0	124.0
0.92308	30.0	85.0
0.94872	27.0	102.0
0.97436	42.0	105.0
1.0	31.0	122.0
