f	pi	p0
0.02564	4198.0	4996.0
0.05128	1535.0	2489.0
0.07692	825.0	1636.0
0.10256	635.0	1168.0
0.12821	458.0	955.0
0.15385	288.0	738.0
0.17949	260.0	639.0
0.20513	180.0	500.0
0.23077	125.0	463.0
0.25641	168.0	482.0
0.28205	131.0	393.0
0.30769	107.0	352.0
0.33333	113.0	300.0
0.35897	101.0	294.0
0.38462	96.0	266.0
0.41026	87.0	267.0
0.4359	101.0	243.0
0.46154	62.0	203.0
0.48718	70.0	218.0
0.51282	61.0	223.0
0.53846	49.0	188.0
0.5641	46.0	142.0
0.58974	30.0	107.0
0.61538	48.0	151.0
0.64103	51.0	145.0
0.66667	37.0	134.0
0.69231	30.0	135.0
0.71795	23.0	114.0
0.74359	34.0	133.0
0.76923	44.0	150.0
0.79487	23.0	118.0
0.82051	47.0	116.0
0.84615	31.0	124.0
0.87179	33.0	119.0
0.89744	28.0	106.0
0.92308	21.0	115.0
0.94872	29.0	97.0
0.97436	38.0	104.0
1.0	44.0	82.0
