f	pi	p0
0.02564	4195.0	5132.0
0.05128	1507.0	2420.0
0.07692	897.0	1584.0
0.10256	620.0	1192.0
0.12821	421.0	1020.0
0.15385	323.0	732.0
0.17949	300.0	687.0
0.20513	215.0	539.0
0.23077	162.0	476.0
0.25641	131.0	449.0
0.28205	139.0	364.0
0.30769	120.0	354.0
0.33333	118.0	330.0
0.35897	91.0	304.0
0.38462	93.0	240.0
0.41026	71.0	250.0
0.4359	70.0	235.0
0.46154	73.0	174.0
0.48718	73.0	230.0
0.51282	53.0	231.0
0.53846	57.0	181.0
0.5641	52.0	159.0
0.58974	36.0	127.0
0.61538	46.0	156.0
0.64103	44.0	122.0
0.66667	51.0	135.0
0.69231	47.0	151.0
0.71795	32.0	95.0
0.74359	29.0	128.0
0.76923	50.0	166.0
0.79487	26.0	107.0
0.82051	32.0	111.0
0.84615	40.0	145.0
0.87179	48.0	116.0
0.89744	29.0	108.0
0.92308	25.0	108.0
0.94872	20.0	114.0
0.97436	29.0	102.0
1.0	32.0	99.0
