f	pi	p0
0.02564	4196.0	5008.0
0.05128	1466.0	2437.0
0.07692	916.0	1657.0
0.10256	603.0	1139.0
0.12821	427.0	964.0
0.15385	293.0	744.0
0.17949	303.0	663.0
0.20513	184.0	611.0
0.23077	156.0	559.0
0.25641	159.0	480.0
0.28205	124.0	352.0
0.30769	131.0	377.0
0.33333	106.0	331.0
0.35897	104.0	339.0
0.38462	89.0	263.0
0.41026	70.0	226.0
0.4359	84.0	236.0
0.46154	64.0	202.0
0.48718	51.0	238.0
0.51282	54.0	230.0
0.53846	55.0	182.0
0.5641	46.0	150.0
0.58974	38.0	116.0
0.61538	42.0	159.0
0.64103	47.0	121.0
0.66667	47.0	131.0
0.69231	43.0	152.0
0.71795	32.0	108.0
0.74359	46.0	141.0
0.76923	29.0	141.0
0.79487	29.0	124.0
0.82051	45.0	142.0
0.84615	47.0	148.0
0.87179	34.0	96.0
0.89744	35.0	97.0
0.92308	30.0	103.0
0.94872	26.0	120.0
0.97436	33.0	106.0
1.0	32.0	103.0
