f	pi	p0
0.02564	4233.0	4937.0
0.05128	1473.0	2565.0
0.07692	888.0	1609.0
0.10256	684.0	1192.0
0.12821	447.0	913.0
0.15385	308.0	708.0
0.17949	281.0	651.0
0.20513	185.0	560.0
0.23077	168.0	469.0
0.25641	164.0	439.0
0.28205	124.0	425.0
0.30769	110.0	358.0
0.33333	106.0	297.0
0.35897	103.0	299.0
0.38462	81.0	264.0
0.41026	62.0	230.0
0.4359	79.0	236.0
0.46154	66.0	194.0
0.48718	54.0	187.0
0.51282	42.0	208.0
0.53846	72.0	202.0
0.5641	53.0	127.0
0.58974	38.0	140.0
0.61538	37.0	148.0
0.64103	43.0	122.0
0.66667	42.0	142.0
0.69231	34.0	160.0
0.71795	35.0	125.0
0.74359	33.0	131.0
0.76923	41.0	144.0
0.79487	31.0	134.0
0.82051	30.0	129.0
0.84615	50.0	121.0
0.87179	36.0	108.0
0.89744	23.0	115.0
0.92308	28.0	119.0
0.94872	27.0	127.0
0.97436	45.0	133.0
1.0	41.0	116.0
