f	pi	p0
0.02564	4252.0	4928.0
0.05128	1501.0	2540.0
0.07692	897.0	1643.0
0.10256	625.0	1160.0
0.12821	409.0	896.0
0.15385	277.0	708.0
0.17949	268.0	653.0
0.20513	196.0	606.0
0.23077	166.0	487.0
0.25641	147.0	437.0
0.28205	144.0	388.0
0.30769	113.0	388.0
0.33333	104.0	293.0
0.35897	98.0	278.0
0.38462	101.0	240.0
0.41026	79.0	239.0
0.4359	70.0	240.0
0.46154	68.0	198.0
0.48718	64.0	232.0
0.51282	74.0	245.0
0.53846	54.0	190.0
0.5641	52.0	144.0
0.58974	31.0	122.0
0.61538	38.0	135.0
0.64103	35.0	121.0
0.66667	44.0	137.0
0.69231	38.0	140.0
0.71795	23.0	130.0
0.74359	37.0	124.0
0.76923	43.0	146.0
0.79487	23.0	113.0
0.82051	36.0	128.0
0.84615	52.0	115.0
0.87179	42.0	112.0
0.89744	29.0	107.0
0.92308	27.0	114.0
0.94872	22.0	108.0
0.97436	30.0	104.0
1.0	18.0	122.0
