f	pi	p0
0.02564	4200.0	5048.0
0.05128	1598.0	2561.0
0.07692	868.0	1617.0
0.10256	643.0	1144.0
0.12821	445.0	917.0
0.15385	271.0	739.0
0.17949	302.0	651.0
0.20513	226.0	560.0
0.23077	142.0	522.0
0.25641	173.0	442.0
0.28205	139.0	370.0
0.30769	119.0	402.0
0.33333	105.0	368.0
0.35897	107.0	300.0
0.38462	90.0	260.0
0.41026	72.0	271.0
0.4359	82.0	256.0
0.46154	65.0	183.0
0.48718	56.0	237.0
0.51282	62.0	217.0
0.53846	59.0	223.0
0.5641	40.0	166.0
0.58974	37.0	110.0
0.61538	43.0	161.0
0.64103	48.0	152.0
0.66667	48.0	139.0
0.69231	40.0	170.0
0.71795	27.0	107.0
0.74359	26.0	141.0
0.76923	31.0	135.0
0.79487	19.0	126.0
0.82051	34.0	98.0
0.84615	40.0	122.0
0.87179	28.0	102.0
0.89744	31.0	93.0
0.92308	19.0	143.0
0.94872	26.0	91.0
0.97436	30.0	87.0
1.0	39.0	89.0
