f	pi	p0
0.02564	4206.0	4921.0
0.05128	1559.0	2451.0
0.07692	879.0	1674.0
0.10256	593.0	1153.0
0.12821	429.0	952.0
0.15385	284.0	707.0
0.17949	259.0	651.0
0.20513	186.0	531.0
0.23077	150.0	439.0
0.25641	163.0	484.0
0.28205	131.0	379.0
0.30769	104.0	390.0
0.33333	97.0	293.0
0.35897	97.0	319.0
0.38462	90.0	275.0
0.41026	80.0	232.0
0.4359	69.0	236.0
0.46154	61.0	178.0
0.48718	69.0	236.0
0.51282	52.0	257.0
0.53846	66.0	178.0
0.5641	48.0	114.0
0.58974	41.0	138.0
0.61538	50.0	163.0
0.64103	59.0	141.0
0.66667	51.0	139.0
0.69231	46.0	133.0
0.71795	32.0	99.0
0.74359	45.0	166.0
0.76923	40.0	176.0
0.79487	26.0	116.0
0.82051	32.0	115.0
0.84615	54.0	118.0
0.87179	42.0	107.0
0.89744	26.0	85.0
0.92308	26.0	107.0
0.94872	36.0	133.0
0.97436	23.0	92.0
1.0	29.0	83.0
