f	pi	p0
0.02564	4182.0	4949.0
0.05128	1583.0	2529.0
0.07692	878.0	1587.0
0.10256	597.0	1171.0
0.12821	428.0	873.0
0.15385	295.0	722.0
0.17949	249.0	602.0
0.20513	161.0	534.0
0.23077	144.0	466.0
0.25641	155.0	450.0
0.28205	126.0	366.0
0.30769	146.0	417.0
0.33333	103.0	341.0
0.35897	83.0	318.0
0.38462	111.0	259.0
0.41026	85.0	283.0
0.4359	79.0	232.0
0.46154	61.0	212.0
0.48718	60.0	220.0
0.51282	52.0	233.0
0.53846	71.0	194.0
0.5641	55.0	185.0
0.58974	45.0	106.0
0.61538	46.0	159.0
0.64103	42.0	125.0
0.66667	23.0	156.0
0.69231	45.0	147.0
0.71795	39.0	142.0
0.74359	40.0	128.0
0.76923	48.0	150.0
0.79487	31.0	104.0
0.82051	39.0	122.0
0.84615	44.0	134.0
0.87179	48.0	106.0
0.89744	25.0	91.0
0.92308	19.0	85.0
0.94872	24.0	111.0
0.97436	26.0	109.0
1.0	42.0	99.0
