f	pi	p0
0.02564	4160.0	4954.0
0.05128	1507.0	2401.0
0.07692	886.0	1576.0
0.10256	598.0	1264.0
0.12821	429.0	871.0
0.15385	321.0	724.0
0.17949	264.0	630.0
0.20513	181.0	570.0
0.23077	162.0	447.0
0.25641	141.0	442.0
0.28205	129.0	361.0
0.30769	108.0	346.0
0.33333	112.0	314.0
0.35897	92.0	277.0
0.38462	84.0	276.0
0.41026	78.0	247.0
0.4359	66.0	248.0
0.46154	59.0	206.0
0.48718	53.0	251.0
0.51282	60.0	287.0
0.53846	58.0	200.0
0.5641	49.0	159.0
0.58974	40.0	115.0
0.61538	45.0	164.0
0.64103	49.0	112.0
0.66667	40.0	129.0
0.69231	38.0	141.0
0.71795	37.0	110.0
0.74359	29.0	124.0
0.76923	32.0	147.0
0.79487	23.0	134.0
0.82051	34.0	117.0
0.84615	40.0	123.0
0.87179	39.0	89.0
0.89744	28.0	123.0
0.92308	25.0	127.0
0.94872	26.0	92.0
0.97436	42.0	130.0
1.0	41.0	111.0
