f	pi	p0
0.02564	4279.0	4998.0
0.05128	1549.0	2547.0
0.07692	862.0	1621.0
0.10256	638.0	1155.0
0.12821	422.0	927.0
0.15385	323.0	710.0
0.17949	292.0	716.0
0.20513	196.0	593.0
0.23077	173.0	470.0
0.25641	186.0	458.0
0.28205	141.0	407.0
0.30769	127.0	367.0
0.33333	114.0	369.0
0.35897	104.0	331.0
0.38462	90.0	256.0
0.41026	72.0	235.0
0.4359	79.0	228.0
0.46154	71.0	203.0
0.48718	64.0	200.0
0.51282	57.0	234.0
0.53846	46.0	198.0
0.5641	61.0	143.0
0.58974	48.0	151.0
0.61538	40.0	137.0
0.64103	53.0	133.0
0.66667	55.0	164.0
0.69231	41.0	172.0
0.71795	29.0	101.0
0.74359	48.0	147.0
0.76923	28.0	126.0
0.79487	31.0	126.0
0.82051	34.0	125.0
0.84615	35.0	112.0
0.87179	36.0	123.0
0.89744	34.0	124.0
0.92308	24.0	118.0
0.94872	33.0	94.0
0.97436	32.0	120.0
1.0	32.0	107.0
