f	pi	p0
0.02564	4269.0	4924.0
0.05128	1518.0	2418.0
0.07692	823.0	1660.0
0.10256	626.0	1209.0
0.12821	425.0	984.0
0.15385	300.0	742.0
0.17949	291.0	638.0
0.20513	215.0	555.0
0.23077	164.0	478.0
0.25641	169.0	452.0
0.28205	110.0	361.0
0.30769	120.0	402.0
0.33333	87.0	322.0
0.35897	88.0	296.0
0.38462	77.0	251.0
0.41026	83.0	271.0
0.4359	80.0	215.0
0.46154	56.0	211.0
0.48718	80.0	234.0
0.51282	59.0	266.0
0.53846	71.0	231.0
0.5641	55.0	159.0
0.58974	41.0	113.0
0.61538	46.0	176.0
0.64103	43.0	140.0
0.66667	53.0	144.0
0.69231	33.0	140.0
0.71795	29.0	124.0
0.74359	33.0	136.0
0.76923	44.0	151.0
0.79487	30.0	123.0
0.82051	31.0	94.0
0.84615	46.0	133.0
0.87179	41.0	111.0
0.89744	26.0	90.0
0.92308	31.0	127.0
0.94872	24.0	89.0
0.97436	42.0	130.0
1.0	32.0	108.0
