f	pi	p0
0.02564	4150.0	5059.0
0.05128	1528.0	2586.0
0.07692	882.0	1648.0
0.10256	590.0	1162.0
0.12821	479.0	929.0
0.15385	308.0	698.0
0.17949	294.0	629.0
0.20513	188.0	575.0
0.23077	161.0	504.0
0.25641	176.0	484.0
0.28205	139.0	399.0
0.30769	143.0	350.0
0.33333	97.0	318.0
0.35897	93.0	299.0
0.38462	100.0	283.0
0.41026	94.0	290.0
0.4359	69.0	240.0
0.46154	53.0	168.0
0.48718	49.0	223.0
0.51282	52.0	259.0
0.53846	58.0	169.0
0.5641	51.0	128.0
0.58974	42.0	110.0
0.61538	45.0	166.0
0.64103	46.0	115.0
0.66667	53.0	137.0
0.69231	36.0	134.0
0.71795	40.0	119.0
0.74359	48.0	128.0
0.76923	56.0	135.0
0.79487	29.0	127.0
0.82051	43.0	117.0
0.84615	46.0	154.0
0.87179	45.0	112.0
0.89744	33.0	117.0
0.92308	33.0	111.0
0.94872	24.0	91.0
0.97436	41.0	114.0
1.0	34.0	113.0
