f	pi	p0
0.02564	4170.0	4963.0
0.05128	1586.0	2543.0
0.07692	866.0	1609.0
0.10256	585.0	1111.0
0.12821	413.0	901.0
0.15385	306.0	724.0
0.17949	280.0	672.0
0.20513	197.0	580.0
0.23077	163.0	417.0
0.25641	168.0	463.0
0.28205	145.0	421.0
0.30769	112.0	359.0
0.33333	110.0	307.0
0.35897	85.0	267.0
0.38462	111.0	278.0
0.41026	77.0	268.0
0.4359	69.0	207.0
0.46154	82.0	229.0
0.48718	77.0	231.0
0.51282	52.0	247.0
0.53846	56.0	184.0
0.5641	42.0	155.0
0.58974	51.0	97.0
0.61538	44.0	139.0
0.64103	47.0	126.0
0.66667	45.0	140.0
0.69231	34.0	144.0
0.71795	34.0	133.0
0.74359	29.0	144.0
0.76923	38.0	138.0
0.79487	25.0	104.0
0.82051	27.0	120.0
0.84615	40.0	129.0
0.87179	41.0	105.0
0.89744	25.0	92.0
0.92308	24.0	82.0
0.94872	34.0	102.0
0.97436	24.0	116.0
1.0	29.0	95.0
