f	pi	p0
0.02564	4347.0	5012.0
0.05128	1536.0	2506.0
0.07692	888.0	1636.0
0.10256	626.0	1213.0
0.12821	419.0	931.0
0.15385	333.0	759.0
0.17949	291.0	633.0
0.20513	185.0	533.0
0.23077	156.0	417.0
0.25641	165.0	450.0
0.28205	143.0	376.0
0.30769	94.0	413.0
0.33333	91.0	294.0
0.35897	91.0	303.0
0.38462	91.0	241.0
0.41026	76.0	260.0
0.4359	64.0	222.0
0.46154	69.0	190.0
0.48718	73.0	213.0
0.51282	47.0	204.0
0.53846	47.0	178.0
0.5641	48.0	167.0
0.58974	37.0	111.0
0.61538	51.0	150.0
0.64103	52.0	128.0
0.66667	48.0	146.0
0.69231	38.0	135.0
0.71795	33.0	115.0
0.74359	36.0	150.0
0.76923	28.0	152.0
0.79487	36.0	121.0
0.82051	28.0	107.0
0.84615	49.0	120.0
0.87179	45.0	124.0
0.89744	26.0	90.0
0.92308	32.0	96.0
0.94872	22.0	115.0
0.97436	31.0	112.0
1.0	37.0	112.0
