f	pi	p0
0.02564	4252.0	4971.0
0.05128	1499.0	2565.0
0.07692	858.0	1591.0
0.10256	638.0	1164.0
0.12821	433.0	924.0
0.15385	299.0	721.0
0.17949	260.0	637.0
0.20513	179.0	578.0
0.23077	174.0	505.0
0.25641	182.0	480.0
0.28205	125.0	400.0
0.30769	104.0	375.0
0.33333	107.0	309.0
0.35897	90.0	294.0
0.38462	88.0	289.0
0.41026	73.0	261.0
0.4359	77.0	192.0
0.46154	75.0	180.0
0.48718	70.0	258.0
0.51282	51.0	209.0
0.53846	43.0	205.0
0.5641	35.0	131.0
0.58974	33.0	128.0
0.61538	47.0	148.0
0.64103	56.0	159.0
0.66667	36.0	131.0
0.69231	26.0	152.0
0.71795	31.0	132.0
0.74359	47.0	125.0
0.76923	56.0	124.0
0.79487	22.0	139.0
0.82051	32.0	120.0
0.84615	45.0	132.0
0.87179	37.0	105.0
0.89744	27.0	102.0
0.92308	23.0	124.0
0.94872	35.0	95.0
0.97436	32.0	99.0
1.0	33.0	93.0
