f	pi	p0
0.02564	4306.0	5035.0
0.05128	1549.0	2559.0
0.07692	871.0	1676.0
0.10256	579.0	1207.0
0.12821	396.0	954.0
0.15385	285.0	727.0
0.17949	299.0	617.0
0.20513	178.0	487.0
0.23077	143.0	417.0
0.25641	156.0	420.0
0.28205	117.0	414.0
0.30769	114.0	374.0
0.33333	113.0	315.0
0.35897	87.0	313.0
0.38462	82.0	234.0
0.41026	60.0	248.0
0.4359	97.0	225.0
0.46154	79.0	208.0
0.48718	65.0	211.0
0.51282	52.0	225.0
0.53846	44.0	204.0
0.5641	59.0	162.0
0.58974	51.0	134.0
0.61538	39.0	176.0
0.64103	51.0	132.0
0.66667	59.0	143.0
0.69231	41.0	148.0
0.71795	35.0	98.0
0.74359	25.0	117.0
0.76923	31.0	134.0
0.79487	28.0	108.0
0.82051	40.0	123.0
0.84615	52.0	136.0
0.87179	27.0	118.0
0.89744	29.0	121.0
0.92308	35.0	111.0
0.94872	37.0	100.0
0.97436	34.0	141.0
1.0	34.0	115.0
