f	pi	p0
0.02564	4259.0	5104.0
0.05128	1557.0	2525.0
0.07692	805.0	1675.0
0.10256	597.0	1178.0
0.12821	419.0	943.0
0.15385	310.0	708.0
0.17949	268.0	666.0
0.20513	210.0	577.0
0.23077	142.0	479.0
0.25641	152.0	485.0
0.28205	109.0	342.0
0.30769	142.0	320.0
0.33333	108.0	308.0
0.35897	113.0	311.0
0.38462	100.0	282.0
0.41026	92.0	290.0
0.4359	61.0	211.0
0.46154	67.0	192.0
0.48718	62.0	213.0
0.51282	46.0	212.0
0.53846	37.0	193.0
0.5641	55.0	135.0
0.58974	44.0	138.0
0.61538	62.0	154.0
0.64103	33.0	131.0
0.66667	55.0	152.0
0.69231	40.0	171.0
0.71795	28.0	107.0
0.74359	35.0	145.0
0.76923	42.0	158.0
0.79487	15.0	111.0
0.82051	16.0	111.0
0.84615	47.0	131.0
0.87179	34.0	116.0
0.89744	33.0	94.0
0.92308	30.0	122.0
0.94872	26.0	105.0
0.97436	49.0	118.0
1.0	38.0	128.0
