f	pi	p0
0.02564	4125.0	4934.0
0.05128	1606.0	2470.0
0.07692	756.0	1674.0
0.10256	584.0	1169.0
0.12821	395.0	901.0
0.15385	288.0	746.0
0.17949	288.0	618.0
0.20513	199.0	581.0
0.23077	128.0	453.0
0.25641	125.0	487.0
0.28205	134.0	423.0
0.30769	109.0	370.0
0.33333	111.0	281.0
0.35897	84.0	309.0
0.38462	79.0	259.0
0.41026	72.0	244.0
0.4359	74.0	223.0
0.46154	58.0	212.0
0.48718	65.0	220.0
0.51282	77.0	219.0
0.53846	55.0	174.0
0.5641	63.0	155.0
0.58974	34.0	130.0
0.61538	39.0	127.0
0.64103	40.0	120.0
0.66667	35.0	128.0
0.69231	40.0	139.0
0.71795	31.0	130.0
0.74359	36.0	147.0
0.76923	45.0	155.0
0.79487	30.0	123.0
0.82051	38.0	107.0
0.84615	34.0	140.0
0.87179	33.0	113.0
0.89744	32.0	121.0
0.92308	31.0	112.0
0.94872	30.0	121.0
0.97436	38.0	118.0
1.0	40.0	126.0
