f	pi	p0
0.02564	38605.0	42455.0
0.05128	12017.0	19090.0
0.07692	6399.0	11156.0
0.10256	4057.0	7611.0
0.12821	2803.0	5800.0
0.15385	2124.0	4565.0
0.17949	1540.0	3594.0
0.20513	1352.0	3230.0
0.23077	1117.0	2750.0
0.25641	923.0	2132.0
0.28205	762.0	1927.0
0.30769	691.0	1768.0
0.33333	570.0	1458.0
0.35897	626.0	1455.0
0.38462	507.0	1232.0
0.41026	414.0	1115.0
0.4359	421.0	1130.0
0.46154	436.0	978.0
0.48718	307.0	965.0
0.51282	291.0	908.0
0.53846	298.0	805.0
0.5641	238.0	782.0
0.58974	260.0	763.0
0.61538	218.0	755.0
0.64103	227.0	668.0
0.66667	234.0	670.0
0.69231	241.0	598.0
0.71795	201.0	659.0
0.74359	193.0	600.0
0.76923	187.0	601.0
0.79487	226.0	661.0
0.82051	198.0	648.0
0.84615	196.0	639.0
0.87179	211.0	576.0
0.89744	273.0	699.0
0.92308	272.0	625.0
0.94872	248.0	735.0
0.97436	229.0	646.0
1.0	305.0	780.0
