f	pi	p0
0.02564	38353.0	42594.0
0.05128	11900.0	18638.0
0.07692	6524.0	11296.0
0.10256	4070.0	7657.0
0.12821	2856.0	5848.0
0.15385	2163.0	4541.0
0.17949	1654.0	3780.0
0.20513	1316.0	3151.0
0.23077	1084.0	2590.0
0.25641	944.0	2180.0
0.28205	798.0	1899.0
0.30769	655.0	1787.0
0.33333	558.0	1600.0
0.35897	647.0	1565.0
0.38462	545.0	1238.0
0.41026	463.0	1200.0
0.4359	411.0	1119.0
0.46154	411.0	988.0
0.48718	317.0	1025.0
0.51282	358.0	999.0
0.53846	302.0	837.0
0.5641	281.0	796.0
0.58974	235.0	787.0
0.61538	239.0	752.0
0.64103	261.0	698.0
0.66667	247.0	676.0
0.69231	251.0	699.0
0.71795	211.0	619.0
0.74359	205.0	579.0
0.76923	212.0	538.0
0.79487	234.0	659.0
0.82051	232.0	595.0
0.84615	223.0	594.0
0.87179	206.0	584.0
0.89744	246.0	658.0
0.92308	228.0	545.0
0.94872	298.0	765.0
0.97436	240.0	708.0
1.0	277.0	836.0
