f	pi	p0
0.02564	38789.0	42801.0
0.05128	12065.0	18910.0
0.07692	6715.0	11410.0
0.10256	3996.0	7653.0
0.12821	2788.0	5897.0
0.15385	2102.0	4572.0
0.17949	1672.0	3472.0
0.20513	1361.0	3220.0
0.23077	1088.0	2811.0
0.25641	935.0	2265.0
0.28205	803.0	1979.0
0.30769	688.0	1818.0
0.33333	575.0	1512.0
0.35897	617.0	1535.0
0.38462	510.0	1358.0
0.41026	466.0	1147.0
0.4359	378.0	1116.0
0.46154	402.0	965.0
0.48718	355.0	1070.0
0.51282	301.0	896.0
0.53846	274.0	907.0
0.5641	305.0	854.0
0.58974	278.0	799.0
0.61538	229.0	710.0
0.64103	253.0	716.0
0.66667	257.0	702.0
0.69231	275.0	701.0
0.71795	222.0	702.0
0.74359	209.0	585.0
0.76923	212.0	557.0
0.79487	230.0	636.0
0.82051	208.0	685.0
0.84615	190.0	612.0
0.87179	176.0	614.0
0.89744	255.0	617.0
0.92308	232.0	597.0
0.94872	266.0	715.0
0.97436	244.0	695.0
1.0	300.0	856.0
