f	pi	p0
0.02564	38297.0	42811.0
0.05128	11889.0	18432.0
0.07692	6478.0	11136.0
0.10256	4068.0	7548.0
0.12821	2959.0	5783.0
0.15385	2107.0	4442.0
0.17949	1576.0	3659.0
0.20513	1336.0	2953.0
0.23077	1069.0	2612.0
0.25641	860.0	2138.0
0.28205	792.0	1984.0
0.30769	707.0	1800.0
0.33333	522.0	1448.0
0.35897	629.0	1504.0
0.38462	522.0	1189.0
0.41026	439.0	1210.0
0.4359	404.0	1105.0
0.46154	422.0	1064.0
0.48718	330.0	1044.0
0.51282	284.0	864.0
0.53846	234.0	836.0
0.5641	291.0	795.0
0.58974	253.0	751.0
0.61538	241.0	747.0
0.64103	250.0	712.0
0.66667	238.0	644.0
0.69231	240.0	682.0
0.71795	218.0	639.0
0.74359	203.0	657.0
0.76923	201.0	620.0
0.79487	227.0	651.0
0.82051	221.0	657.0
0.84615	217.0	582.0
0.87179	151.0	625.0
0.89744	242.0	669.0
0.92308	215.0	589.0
0.94872	270.0	723.0
0.97436	217.0	682.0
1.0	328.0	842.0
