f	pi	p0
0.02564	37975.0	42636.0
0.05128	12104.0	18521.0
0.07692	6542.0	11482.0
0.10256	4190.0	7903.0
0.12821	2923.0	5835.0
0.15385	2149.0	4724.0
0.17949	1640.0	3829.0
0.20513	1384.0	3156.0
0.23077	1170.0	2678.0
0.25641	900.0	2158.0
0.28205	785.0	1951.0
0.30769	725.0	1862.0
0.33333	593.0	1579.0
0.35897	681.0	1531.0
0.38462	515.0	1267.0
0.41026	476.0	1200.0
0.4359	375.0	1058.0
0.46154	402.0	986.0
0.48718	348.0	1038.0
0.51282	311.0	894.0
0.53846	301.0	866.0
0.5641	262.0	856.0
0.58974	248.0	735.0
0.61538	222.0	746.0
0.64103	237.0	705.0
0.66667	261.0	759.0
0.69231	260.0	758.0
0.71795	239.0	659.0
0.74359	221.0	588.0
0.76923	223.0	585.0
0.79487	259.0	603.0
0.82051	206.0	633.0
0.84615	228.0	658.0
0.87179	184.0	635.0
0.89744	239.0	680.0
0.92308	208.0	605.0
0.94872	240.0	650.0
0.97436	234.0	576.0
1.0	286.0	763.0
