f	pi	p0
0.02564	38205.0	42249.0
0.05128	11907.0	18957.0
0.07692	6572.0	11324.0
0.10256	4063.0	7824.0
0.12821	2909.0	5707.0
0.15385	2105.0	4627.0
0.17949	1682.0	3790.0
0.20513	1395.0	3045.0
0.23077	1018.0	2528.0
0.25641	895.0	2196.0
0.28205	767.0	1937.0
0.30769	690.0	1747.0
0.33333	573.0	1567.0
0.35897	636.0	1572.0
0.38462	541.0	1307.0
0.41026	462.0	1247.0
0.4359	408.0	1139.0
0.46154	378.0	1066.0
0.48718	323.0	986.0
0.51282	316.0	942.0
0.53846	292.0	844.0
0.5641	254.0	818.0
0.58974	259.0	801.0
0.61538	233.0	775.0
0.64103	263.0	697.0
0.66667	238.0	738.0
0.69231	254.0	696.0
0.71795	219.0	688.0
0.74359	202.0	627.0
0.76923	240.0	622.0
0.79487	235.0	570.0
0.82051	202.0	697.0
0.84615	221.0	640.0
0.87179	191.0	626.0
0.89744	243.0	619.0
0.92308	237.0	603.0
0.94872	263.0	735.0
0.97436	232.0	690.0
1.0	244.0	701.0
