f	pi	p0
0.02564	38164.0	42894.0
0.05128	12035.0	18433.0
0.07692	6656.0	11271.0
0.10256	4165.0	7790.0
0.12821	2850.0	5734.0
0.15385	2079.0	4452.0
0.17949	1673.0	3753.0
0.20513	1399.0	3109.0
0.23077	1052.0	2698.0
0.25641	903.0	2117.0
0.28205	760.0	1914.0
0.30769	632.0	1758.0
0.33333	580.0	1518.0
0.35897	621.0	1474.0
0.38462	534.0	1317.0
0.41026	448.0	1220.0
0.4359	396.0	1095.0
0.46154	407.0	1022.0
0.48718	311.0	943.0
0.51282	335.0	894.0
0.53846	262.0	825.0
0.5641	265.0	803.0
0.58974	254.0	806.0
0.61538	252.0	703.0
0.64103	252.0	707.0
0.66667	265.0	682.0
0.69231	255.0	687.0
0.71795	199.0	659.0
0.74359	182.0	561.0
0.76923	220.0	525.0
0.79487	229.0	646.0
0.82051	210.0	681.0
0.84615	216.0	605.0
0.87179	205.0	614.0
0.89744	240.0	622.0
0.92308	258.0	662.0
0.94872	275.0	719.0
0.97436	263.0	668.0
1.0	296.0	847.0
