f	pi	p0
0.02564	38575.0	42916.0
0.05128	12084.0	18539.0
0.07692	6560.0	11336.0
0.10256	4134.0	7598.0
0.12821	2934.0	5804.0
0.15385	2053.0	4438.0
0.17949	1618.0	3681.0
0.20513	1400.0	3074.0
0.23077	1154.0	2709.0
0.25641	861.0	2283.0
0.28205	804.0	1936.0
0.30769	703.0	1905.0
0.33333	553.0	1567.0
0.35897	625.0	1451.0
0.38462	528.0	1330.0
0.41026	429.0	1243.0
0.4359	373.0	1205.0
0.46154	384.0	1021.0
0.48718	322.0	1001.0
0.51282	324.0	943.0
0.53846	261.0	849.0
0.5641	295.0	803.0
0.58974	278.0	781.0
0.61538	247.0	711.0
0.64103	244.0	740.0
0.66667	236.0	669.0
0.69231	261.0	667.0
0.71795	236.0	733.0
0.74359	196.0	570.0
0.76923	217.0	621.0
0.79487	217.0	626.0
0.82051	208.0	673.0
0.84615	206.0	634.0
0.87179	183.0	636.0
0.89744	272.0	697.0
0.92308	202.0	595.0
0.94872	279.0	753.0
0.97436	263.0	729.0
1.0	307.0	758.0
